1.632800e-03 9.879514e+00 1.632800e-03 7.765849e+00 1.632800e-03 5.826062e+00 1.632800e-03 5.561222e+00 
1.642800e-03 9.912373e+00 1.642800e-03 7.831461e+00 1.642800e-03 5.921677e+00 1.642800e-03 5.660475e+00 
1.652800e-03 9.942259e+00 1.652800e-03 7.891138e+00 1.652800e-03 6.008640e+00 1.652800e-03 5.750725e+00 
1.662800e-03 9.969171e+00 1.662800e-03 7.944876e+00 1.662800e-03 6.086945e+00 1.662800e-03 5.831963e+00 
1.672800e-03 9.993110e+00 1.672800e-03 7.992678e+00 1.672800e-03 6.156597e+00 1.672800e-03 5.904192e+00 
1.682800e-03 1.001408e+01 1.682800e-03 8.034553e+00 1.682800e-03 6.217608e+00 1.682800e-03 5.967420e+00 
1.692800e-03 1.003209e+01 1.692800e-03 8.070513e+00 1.692800e-03 6.269995e+00 1.692800e-03 6.021663e+00 
1.702800e-03 1.004714e+01 1.702800e-03 8.100570e+00 1.702800e-03 6.313776e+00 1.702800e-03 6.066937e+00 
1.712800e-03 1.005924e+01 1.712800e-03 8.124738e+00 1.712800e-03 6.348969e+00 1.712800e-03 6.103261e+00 
1.722800e-03 1.006840e+01 1.722800e-03 8.143028e+00 1.722800e-03 6.375594e+00 1.722800e-03 6.130648e+00 
1.732800e-03 1.007463e+01 1.732800e-03 8.155451e+00 1.732800e-03 6.393662e+00 1.732800e-03 6.149112e+00 
1.742800e-03 1.007791e+01 1.742800e-03 8.162013e+00 1.742800e-03 6.403184e+00 1.742800e-03 6.158660e+00 
1.752800e-03 1.007826e+01 1.752800e-03 8.162719e+00 1.752800e-03 6.404166e+00 1.752800e-03 6.159296e+00 
1.762800e-03 1.007568e+01 1.762800e-03 8.157567e+00 1.762800e-03 6.396607e+00 1.762800e-03 6.151016e+00 
1.772800e-03 1.007017e+01 1.772800e-03 8.146555e+00 1.772800e-03 6.380500e+00 1.772800e-03 6.133812e+00 
1.782800e-03 1.006171e+01 1.782800e-03 8.129675e+00 1.782800e-03 6.355836e+00 1.782800e-03 6.107671e+00 
1.792800e-03 1.005032e+01 1.792800e-03 8.106917e+00 1.792800e-03 6.322600e+00 1.792800e-03 6.072574e+00 
1.802800e-03 1.003597e+01 1.802800e-03 8.078269e+00 1.802800e-03 6.280774e+00 1.802800e-03 6.028501e+00 
1.812800e-03 1.001866e+01 1.812800e-03 8.043717e+00 1.812800e-03 6.230336e+00 1.812800e-03 5.975427e+00 
1.822800e-03 9.998397e+00 1.822800e-03 8.003248e+00 1.822800e-03 6.171266e+00 1.822800e-03 5.913328e+00 
1.832800e-03 9.975159e+00 1.832800e-03 7.956847e+00 1.832800e-03 6.103546e+00 1.832800e-03 5.842182e+00 
1.842800e-03 9.948946e+00 1.842800e-03 7.904506e+00 1.842800e-03 6.027159e+00 1.842800e-03 5.761970e+00 
1.852800e-03 9.919755e+00 1.852800e-03 7.846219e+00 1.852800e-03 5.942099e+00 1.852800e-03 5.672682e+00 
1.862800e-03 9.887587e+00 1.862800e-03 7.781988e+00 1.862800e-03 5.848367e+00 1.862800e-03 5.574315e+00 
1.872800e-03 9.852447e+00 1.872800e-03 7.711822e+00 1.872800e-03 5.745978e+00 1.872800e-03 5.466884e+00 
1.882800e-03 9.814346e+00 1.882800e-03 7.635745e+00 1.882800e-03 5.634965e+00 1.882800e-03 5.350418e+00 
1.892800e-03 9.773304e+00 1.892800e-03 7.553793e+00 1.892800e-03 5.515380e+00 1.892800e-03 5.224971e+00 
1.902800e-03 9.729346e+00 1.902800e-03 7.466021e+00 1.902800e-03 5.387302e+00 1.902800e-03 5.090621e+00 
1.912800e-03 9.682512e+00 1.912800e-03 7.372503e+00 1.912800e-03 5.250841e+00 1.912800e-03 4.947479e+00 
1.922800e-03 9.632849e+00 1.922800e-03 7.273339e+00 1.922800e-03 5.106140e+00 1.922800e-03 4.795691e+00 
1.932800e-03 9.580422e+00 1.932800e-03 7.168654e+00 1.932800e-03 4.953383e+00 1.932800e-03 4.635447e+00 
1.942800e-03 9.525309e+00 1.942800e-03 7.058605e+00 1.942800e-03 4.792798e+00 1.942800e-03 4.466981e+00 
1.952800e-03 9.467605e+00 1.952800e-03 6.943385e+00 1.952800e-03 4.624663e+00 1.952800e-03 4.290579e+00 
1.962800e-03 9.407425e+00 1.962800e-03 6.823219e+00 1.962800e-03 4.449311e+00 1.962800e-03 4.106587e+00 
1.972800e-03 9.344904e+00 1.972800e-03 6.698379e+00 1.972800e-03 4.267134e+00 1.972800e-03 3.915410e+00 
1.982800e-03 9.280198e+00 1.982800e-03 6.569176e+00 1.982800e-03 4.078587e+00 1.982800e-03 3.717520e+00 
1.992800e-03 9.213486e+00 1.992800e-03 6.435968e+00 1.992800e-03 3.884192e+00 1.992800e-03 3.513460e+00 
2.000000e-03 9.164326e+00 2.000000e-03 6.337806e+00 2.000000e-03 3.740938e+00 2.000000e-03 3.363059e+00 
